SURVEY_NAME,BIRTHDATE,SEX,GENDER,Q1,Q1_YES,Q1_OTHER,ADDRESS,FAMILY_INCOME,Q2,SCHOOL,SCHOOL_TYPE,ACADEMIC_STATUS,COURSE,Q3,Q3_OTHER,Q4,Q5,Q6,Q6_OTHER,Q7,Q8,Q8_OTHER,Q9,Q9_OTHER,Q3_Free Higher Education (FHE),Q3_Tertiary Education Subsidy (TES),Q6_My family socioeconomic status,Q6_My enrollment in state/government school,Q6_The type of course I am enrolled in,Q6_Others,Q9_Uniform,Q9_Books and other school materials,Q9_Subsidy for school activities,Q9_Others,AGE
Student Survey Entry,2000,Female,Woman,No,,,"Albay,City Of Ligao","75,000 – 99,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,6,"My enrollment in state/government school,The type of course I am enrolled in",,Yes,My parents or my other relatives will support it,,Uniform,,1.0,,,1.0,1.0,,1.0,,,,23
Student Survey Entry,2000,Male,Prefer not to say,No,,,"Camarines Sur,San Fernando","50,000 – 74,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,8,"My enrollment in state/government school,The type of course I am enrolled in",,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,,1.0,1.0,,1.0,1.0,1.0,,23
Student Survey Entry,2001,Female,Woman,No,,,"Masbate,Mobo","25,000 – 49,999",No,Bicol University-Main,Local University and Colleges (LUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,10,My enrollment in state/government school,,Yes,I will work part time to support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,,1.0,,,1.0,1.0,1.0,,22
Student Survey Entry,1999,Male,Man,No,,,"Catanduanes,Virac","50,000 – 74,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,6,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,No,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,24
Student Survey Entry,2000,Male,Man,No,,,"Sorsogon,City Of Sorsogon (Capital)","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Free Higher Education (FHE),,Yes,4,My enrollment in state/government school,,No,I will work part time to support it,,Subsidy for school activities,,1.0,,,1.0,,,,,1.0,,23
Student Survey Entry,2001,Male,LGBTQIA+,No,,,"Albay,Legazpi City (Capital)","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),Ched CSP no,No,2,My family socioeconomic status,,No,My parents or my other relatives will support it,,Subsidy for school activities,,1.0,,1.0,,,,,,1.0,,22
Student Survey Entry,2001,Female,Woman,No,,,"Camarines Sur,Iriga City","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,No,5,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,22
Student Survey Entry,2001,Female,Woman,No,,,"Albay,City Of Ligao","125,000 and above",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Free Higher Education (FHE),,No,5,My enrollment in state/government school,,No,My parents or my other relatives will support it,,"Uniform,Books and other school materials",,1.0,,,1.0,,,1.0,1.0,,,22
Student Survey Entry,2000,Male,Man,No,,,"Albay,Pio Duran","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Free Higher Education (FHE),,No,5,My enrollment in state/government school,,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials",,1.0,,,1.0,,,1.0,1.0,,,23
Student Survey Entry,2001,Female,LGBTQIA+,No,,,"Albay,Tiwi","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,5,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,No,My parents or my other relatives will support it,,"Books and other school materials,Subsidy for school activities,Others, please specify",Thesis Fee,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,22
Student Survey Entry,2000,Female,Woman,No,,,"Albay,Legazpi City (Capital)","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),DOST,No,8,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,23
Student Survey Entry,2001,Female,Woman,No,,,"Camarines Sur,Tigaon","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,8,"My family socioeconomic status,My enrollment in state/government school",,Yes,I will work part time to support it,,Books and other school materials,,1.0,,1.0,1.0,,,,1.0,,,22
Student Survey Entry,1999,Female,Woman,No,,,"Albay,City Of Ligao","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,No,4,My enrollment in state/government school,,No,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",Transportation and Living subsidy(if the students far from the university),1.0,,,1.0,,,1.0,1.0,1.0,,24
Student Survey Entry,1999,Female,Woman,No,,,"Albay,City Of Ligao","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),DOST SCHOLARSHIP,No,6,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,No,I will work part time to support it,,Books and other school materials,,1.0,,1.0,1.0,1.0,,,1.0,,,24
Student Survey Entry,2001,Female,Woman,No,,,"Albay,Malilipot","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,No,7,My enrollment in state/government school,,No,My parents or my other relatives will support it,,"Books and other school materials,Subsidy for school activities",,1.0,,,1.0,,,,1.0,1.0,,22
Student Survey Entry,1999,Male,Man,No,,,"Sorsogon,Barcelona","50,000 – 74,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,1,"My family socioeconomic status,My enrollment in state/government school",,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,,,1.0,1.0,1.0,,24
Student Survey Entry,2001,Male,LGBTQIA+,No,,,"Sorsogon,Castilla","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,7,My enrollment in state/government school,,No,My parents or my other relatives will support it,,Subsidy for school activities,,1.0,,,1.0,,,,,1.0,,22
Student Survey Entry,2001,Female,Woman,No,,,"Albay,Camalig","Less than 25,000",No,Bicol University-Main,Local University and Colleges (LUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,10,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,Yes,I will work part time to support it,,Subsidy for school activities,,1.0,,1.0,1.0,1.0,,,,1.0,,22
Student Survey Entry,2000,Female,Woman,No,,,"Albay,City Of Ligao","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),DOST-SEI RA 7687 ,Yes,6,"My family socioeconomic status,My enrollment in state/government school",,Yes,I will work part time to support it,,Books and other school materials,,1.0,,1.0,1.0,,,,1.0,,,23
Student Survey Entry,2000,Male,Man,No,,,"Albay,City Of Tabaco","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,5,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,23
Student Survey Entry,2000,Male,Prefer not to say,No,,,"Albay,Camalig","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,5,My enrollment in state/government school,,No,I will work part time to support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,,1.0,,,1.0,1.0,1.0,,23
Student Survey Entry,2001,Female,Woman,No,,,"Albay,Guinobatan","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Tertiary Education Subsidy (TES),,Yes,2,My enrollment in state/government school,,Yes,"Others, please specify",,Subsidy for school activities,,,1.0,,1.0,,,,,1.0,,22
Student Survey Entry,2000,Female,Woman,No,,,"Albay,City Of Ligao","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,8,"My family socioeconomic status,My enrollment in state/government school",,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,,,1.0,1.0,1.0,,23
Student Survey Entry,2001,Male,Man,No,,,"Camarines Norte,Daet (Capital)","Less than 25,000",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,2,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,Yes,My parents or my other relatives will support it,,Books and other school materials,,1.0,,1.0,1.0,1.0,,,1.0,,,22
Student Survey Entry,2000,Male,Man,No,,,"Sorsogon,Bulusan","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,4,My enrollment in state/government school,,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,,1.0,,,1.0,1.0,1.0,,23
Student Survey Entry,2001,Male,Man,No,,,"Albay,City Of Tabaco","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,1,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,Yes,My parents or my other relatives will support it,,Books and other school materials,,1.0,,1.0,1.0,1.0,,,1.0,,,22
Student Survey Entry,2001,Male,Man,No,,,"Albay,Legazpi City (Capital)","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Information Technology Education,Free Higher Education (FHE),,Yes,2,My enrollment in state/government school,,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials,Subsidy for school activities",,1.0,,,1.0,,,1.0,1.0,1.0,,22
Student Survey Entry,2000,Female,Woman,No,,,"Sorsogon,City Of Sorsogon (Capital)","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Tertiary Education Subsidy (TES),,No,7,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,Yes,My parents or my other relatives will support it,Scholarship ,"Uniform,Books and other school materials,Subsidy for school activities",,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,23
Student Survey Entry,1999,Male,Man,No,,,"Albay,Guinobatan","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,Yes,5,"My family socioeconomic status,My enrollment in state/government school,The type of course I am enrolled in",,No,My parents or my other relatives will support it,,"Books and other school materials,Subsidy for school activities",,1.0,,1.0,1.0,1.0,,,1.0,1.0,,24
Student Survey Entry,2001,Female,Woman,No,,,"Albay,City Of Ligao","25,000 – 49,999",No,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),,No,5,My enrollment in state/government school,,Yes,My parents or my other relatives will support it,,Books and other school materials,,1.0,,,1.0,,,,1.0,,,22
Student Survey Entry,2001,Female,Woman,No,,,"Sorsogon,Donsol","25,000 – 49,999",No,Bicol University-Main,"State University and Colleges (SUC),Local University and Colleges (LUC)",Regular,Information Technology Education,Free Higher Education (FHE),,Yes,7,My enrollment in state/government school,,No,My parents or my other relatives will support it,,"Uniform,Books and other school materials",,1.0,,,1.0,,,1.0,1.0,,,22
Student Survey Entry,2001,Male,Man,No,,,"Sorsogon,Donsol","50,000 – 74,999",No,Bicol University-Main,"State University and Colleges (SUC),Local University and Colleges (LUC)",Regular,Information Technology Education,Free Higher Education (FHE),,Yes,7,My enrollment in state/government school,,Yes,My parents or my other relatives will support it,,"Uniform,Books and other school materials",,1.0,,,1.0,,,1.0,1.0,,,22
Student Survey Entry,2001,Male,Man,No,,,"Sorsogon,Gubat","25,000 – 49,999",Yes,Bicol University-Main,State University and Colleges (SUC),Regular,Science and Mathematics,Free Higher Education (FHE),DOST-SEI Scholarship,Yes,7,"My enrollment in state/government school,The type of course I am enrolled in",,Yes,My parents or my other relatives will support it,,"Subsidy for school activities,Others, please specify",Monthly allowance should be higher,1.0,,,1.0,1.0,,,,1.0,1.0,22
